Date,^GSPC,^FTSE,^N225,^GDAXI,BTC-USD,ETH-USD,LTC-USD,GC=F,CL=F,NG=F,EURUSD=X,GBPUSD=X,JPYUSD=X,"('VIX', '^VIX')"
2017-11-28,0.9800332196793644,1.0347328684511685,-0.04335045217227513,0.45533994072470846,2.4194809821774186,-1.5637240848135638,4.723945491021792,0.0695308000776598,-0.20671657579748576,4.8660019667553644,-0.18111957909793375,-0.015988954681663253,0.44964780147280514,1.6080733500266418
2017-11-29,-0.03692938827907781,-0.9034495430481346,0.49223932231056483,0.017915147896119636,-1.7064228542038877,-10.08800838177914,-11.535376356147081,-0.9779630834338625,-1.1970000426552734,3.3587044082723074,-0.478625465344035,0.32292456833496236,-0.429057581712824,6.466314829134018
2017-11-30,0.8157586662811174,-0.9089537796890186,0.5637950915582041,-0.29049982448234496,3.429276074330862,4.480551414950813,3.174133712666978,-0.696596145918346,0.1743719502907467,-4.965552772027744,0.033187390605268444,0.3870051590556339,-0.31656948180475497,5.27874987549737
2017-12-01,-0.20265829358053325,-0.3582397585706905,0.41308850040469425,-1.2554716161384112,6.999820553385039,4.25301536027903,11.406945792160636,0.4388798311228533,1.65864042041969,1.1830572471482952,0.3894972505572015,0.8367064291058981,-0.4934124224617193,1.3210282109116482
2017-12-04,-0.10527105492864533,0.5259754603444171,-0.49145060075290137,1.520548323168475,6.0249440037720525,0.7822884540280177,5.150033391760086,-0.35251298326162195,-1.536764035262186,-2.514198377992332,-0.32310523571200717,-0.26618333991438187,-0.2732664165357962,2.163649902188187
2017-12-05,-0.3746390525955308,-0.15681999600153007,-0.3740580373315546,-0.07668235851181951,2.2016762442421918,-1.4832870291597655,-1.7800113383888845,-1.0016309238676628,0.260661735879985,-2.40729921459368,0.06643836844992693,-0.13890003536261736,0.3239264441963896,-3.0423935222028455
2017-12-06,-0.011411217053034996,0.27937737499688475,-1.9882242582092116,-0.3815391149566987,18.172416088180857,-7.783767994929666,-2.017346716173928,0.0950779053228449,-2.9232577682259744,0.27415702744947507,-0.29389064537555015,-0.44637288909731393,0.031112697143545098,-2.7742223041994953
2017-12-07,0.29280670101093853,-0.3708582412968014,1.4370241387587186,0.35555851657639953,22.511895434132782,1.348804635476734,-2.0737304460514654,-1.0347938786658826,1.296067067474773,-5.5951239746158175,-0.24227979883405967,-0.17157771803288538,0.1539438960992664,-8.125341813227815
2017-12-08,0.5491202035518141,0.9949275574528985,1.3818667685969503,0.8286655591615779,-7.722626494389065,4.857664201837577,23.913430846980948,-0.3687457209357425,1.1749402820442885,0.3252058079460503,-0.27231131814485887,0.6853560715764424,-0.7823869208264741,-5.878084311295074
2017-12-11,0.3196842121695832,0.8014860213907729,0.558038253530777,-0.2287126907129214,2.1931171160107747,12.18701144224898,53.984319405084214,-0.12053519550518667,1.0923403900339463,2.0000664151929426,-0.018826661545196553,-0.6866912841770281,-0.3263990354064918,-2.5371315441107334
2017-12-12,0.1547723722089516,0.6272618704939514,-0.31682464955406753,0.45523681910241925,2.7866079189228037,23.474061105760555,38.9321063593152,-0.4189798469908035,-1.4766224711481326,-5.449953501679935,0.06474925079878913,-0.3195656993508858,0.0026330197062918326,6.024666040991902
2017-12-13,-0.0473068970150185,-0.052009448046668114,-0.47387007916656465,-0.44008015914439524,-5.957373243077356,7.585391317806586,-4.382686395616262,0.5555813112327661,-0.94954278707949,1.3721684474607003,-0.2975242802169791,-0.2240089292244618,-0.004398979395189649,2.587211211264742
2017-12-14,-0.4079167730762682,-0.647726553342233,-0.2799454725753873,-0.43949208865212,0.9450503424906668,-0.9940213774400849,-8.003164779067463,0.6722195742235452,0.774383390651441,-1.1483696977856848,0.7910432083082026,0.6749008593850463,0.6742489778274118,2.9997359488804602
2017-12-15,0.8934313410142761,0.568993474760239,-0.6242486054731882,0.2711294699039858,6.672275050137494,-1.6472556262746414,7.065877978636411,0.03987081752366572,0.4547818249209022,-2.7192017761695713,-0.5158903947455122,0.1731299172967472,0.34283872435187823,-10.758730390173884
2017-12-18,0.5348478579597589,0.6175310694331965,1.5336298959389552,1.580448898929351,7.647705726637663,14.9282827493874,17.842558081087752,0.6278504505989414,-0.24462600136897555,4.966482623798012,-0.26694029385094037,-0.8640167448667062,-0.284308554442927,1.1609592958881767
2017-12-19,-0.3235498043118501,0.09415888940258905,-0.14756262801205342,-0.7276075433416209,-7.254290633921228,3.9695144529003468,-2.281536563514575,-0.11891079589433949,0.5234687225665261,-1.9496654080470355,0.34585584970408445,0.47521915293090206,0.13139478032859328,5.113588570453367
2017-12-20,-0.08282360735725663,-0.2508399446060955,0.10367504383856524,-1.1156314343879703,-6.700506450657446,-0.94015604954164,-10.728697719273994,0.4274206737060993,1.0904497013346273,-2.0642439993884145,0.483143721251939,0.045514567005633146,-0.3679835701104182,-3.1394929406385024
2017-12-21,0.19836870126583983,1.041701031688502,-0.11198565077005028,0.3099467833974348,-5.069001039219793,0.24107452669923732,0.8989397007807891,0.09474013739520169,0.4637199481782661,-1.4900001859881,0.31072487323386344,-0.11105273312257287,-0.22809010110312247,-1.0341393162977215
2017-12-22,-0.04582716381137555,-0.1487139526977566,0.16019697493325757,-0.28225094715523674,-13.32232172821606,-19.60945876765842,-18.08849287315776,0.6371182406177087,0.188308895203185,2.6212328603123827,-0.17564352044181225,0.06286543413032064,-0.07238496964386676,2.8690465826778104
2017-12-27,-0.026834738981625993,0.368096952642264,0.0368934272282349,-0.02119518038350596,13.547341000161461,12.254566602395082,2.696839382898594,0.9054054572676778,1.9812656597602563,2.6273430275226453,0.004745203198633986,-0.04280908195342586,0.1059379512443753,5.597933177838155
2017-12-28,0.18323190029195555,0.028860728862300226,-0.5568673360167564,-0.6915900119242522,-8.097704981335378,-3.443179305792983,-8.526075956600625,0.5501525365828419,0.334785655354518,6.229902333992364,0.3611301394254342,0.21824702850755767,-0.012367529462586088,-2.8089009286278497
2017-12-29,-0.5196632292748299,0.8477769441684905,-0.08360688581338652,-0.48113299578470436,0.33968323339576667,2.2231967715714402,-1.7875759983990214,0.9383296909513904,0.9645809436932199,1.3294906459406888,0.34333082699906564,0.27515401120231403,0.3025387389874313,8.109999629325673
2018-01-04,1.8668054317661065,0.1053075470669701,3.204814076874033,1.9187471701675118,6.235617595676839,26.36418617851126,-1.6974083716923438,0.9978355421214194,2.5975489641021516,-2.5031292129974085,0.5736578678356374,0.5228784768389869,0.2377052946066749,-18.01499708631957
2018-01-05,0.7009145888585349,0.36705760097497936,0.8818160898983943,1.1458347708778172,11.094452953729485,1.6979703746571466,3.220963673152922,0.06819141750703173,-0.9234568806432161,-2.9958199980640012,0.4851896369631849,0.3071740569910753,-0.15616307460117718,0.0
2018-01-09,0.2963047284595189,0.08799375019826135,0.5695897070650848,0.4939132195298117,-17.74577356070055,26.444686947267915,-0.9002509023277656,-0.6535051871724641,2.4438523080060266,4.477838550455485,-0.8185262284152275,0.13561928304645074,-0.31692669852191524,8.91781885439668
2018-01-10,-0.11128458115206878,0.22610559069149086,-0.2594181306538007,-0.7818712713290605,2.5562164635524227,-3.4375534046981966,1.3992662313571622,0.43361471425678655,0.9642066579956643,-0.5832989046576413,-0.3441541320087566,-0.2872956766103931,0.341754445652182,-2.6132163784968165
2018-01-11,0.7009025768882019,0.18566868975236506,-0.32746040268760884,-0.5923498789212542,-11.058116741362262,-8.3748920321997,-8.821182639750166,0.2426044534775419,0.36115222447539275,5.944996121047875,0.22451934756694414,-0.14469017318182378,1.169512762996037,0.6091432053454601
2018-01-12,0.6726926399094035,0.20204228231926916,-0.23903852359203254,0.3185876353186833,4.198319183702074,9.749359549276614,3.213340411824904,0.9645929220218629,0.7806500312368357,3.692333313474111,0.7163443657419456,0.21508620615441404,0.13468097921394334,2.7945903788977393
2018-01-16,-0.353071326160267,-0.2922554503843173,1.2519280641618868,0.00981304599909828,-19.615001938430197,-18.92351444722054,-22.92513540752403,0.14988012123869202,-0.8904276561471198,-2.2437376478522393,1.8620807284885337,1.8754172744880142,0.6427095780341806,13.770574070406361
2018-01-17,0.9371006206502086,-0.39402427245073196,-0.3491029920090693,-0.471960261260716,-2.662523913776235,-3.8148810498464183,-0.9683958340256007,0.19450709821960196,0.37588404011346416,3.238772724908364,0.023307764364815266,0.004146852487722944,0.17468764897534117,2.121420271955673
2018-01-18,-0.1617697497473624,-0.31633981805053124,-0.44076047365010906,0.7365859225883252,2.526670747631574,2.1487982757907598,3.3328240621079828,-0.9009069942365968,-0.03127025893761898,-1.3393821541321451,-0.7140809171959861,0.21134798554538883,-0.89104737473313,2.569560503977075
2018-01-19,0.4375647986990156,0.38621343078592585,0.18789184891667143,1.1455522473826047,1.1480784055017625,0.2717524518743902,0.06583648182312518,0.4439620791428774,-0.9110993474894684,-0.1255082877562453,0.4310183172470693,0.48098013752697033,0.3147408453217191,-8.092960692565507
2018-01-22,0.803436438221324,-0.19940059999764187,0.03472813499378997,0.21741462579627002,-6.000344185662273,-3.510022292668295,-6.950239648126684,-0.07510891007015731,0.1891893138863068,1.2170546486550033,0.1543016769483712,-0.02223193633232799,0.30851688035366187,-2.1525559613488734
2018-01-23,0.21720049682223191,0.21233503568966686,1.284194650710962,0.709829056736008,-0.5779885423653502,-1.712140331800685,-1.2302539104660641,0.36000389903175034,1.5317578637895803,6.60107706818686,0.0061278228856697795,0.66903697552677,-0.25446309598857064,0.6326333628839865
2018-01-24,-0.05601325472320471,-1.1499151636779235,-0.7630177952652895,-1.0740634872462589,4.418609725643604,7.098402541777942,1.2185892517577104,1.5009996047209606,1.752811440254249,1.8697526311588004,0.43973515595031304,0.23241422422921165,0.7771250688203101,3.2789811736977725
2018-01-25,0.06024393988328895,-0.3617506590761306,-1.1396364748686558,-0.8713374081147852,-0.8842259367552612,-0.2600707840248035,0.15822156806158755,0.47824097943095206,-0.1525297306496073,-1.7826819257095874,0.6545840132911253,1.4415063054281485,0.7118411038249233,0.9544511134518119
2018-01-26,1.1771638106084168,0.6504730774019816,-0.15902026539921404,0.3139032387620415,-0.7846394102556208,-0.08146886787546304,-1.9821098293577022,-0.7958810491319437,0.9570862972459189,1.6686257855884001,0.009918292422570005,-0.49791123440281065,-0.3451565061671192,-4.4137791123022945
2018-01-30,-1.7713379090200123,-1.0161689695604044,-1.448798811506661,-1.0736451444282595,-10.01980034757021,1.5012237508918382,-6.702893110213518,-1.2058167071074382,-2.5108474523743842,-9.26034862020892,-0.09042657009094268,-0.5221817392806745,0.7116998946997511,28.880959971006494
2018-01-31,0.04888658586947881,-0.7195023896291263,-0.8350147939364104,-0.062374904795151474,1.1295200421318583,4.310449900718177,-1.171556248313085,0.26921759851948285,0.35596006162437266,-6.4642873578470095,0.22931395926109321,0.5618196784786037,0.17826292271600563,-8.830300947669254
2018-02-01,-0.06482983520233253,-0.5750840571455657,1.6650607735521965,-1.4170235176258565,-10.845799638872773,-7.568923036724218,-13.798484508436854,0.3950401091376265,1.6395060292598118,-4.752216757891354,0.07324958037122442,0.31475110199716716,-0.4303980601957258,-0.5183254420537542
2018-02-02,-2.143668051669881,-0.6294467020337561,-0.9049556553079543,-1.6964206957933374,-3.7756227750124682,-12.41031265244571,-7.9830142862247975,-0.7916469765226358,-0.5333438981976317,-0.35075415244530284,0.7328950679841817,0.4654432060761584,-0.18755033619440709,25.08193280893314
2018-02-05,-4.184254093838143,-1.4670308989738214,-2.5784410551582466,-0.766864845438969,-23.874030029910422,-27.16327080071913,-4.713598596882639,-0.05249568386138391,-2.006233088083776,-3.540508477797814,-0.5053840607735393,-1.0953732195596417,-0.5732863638464308,76.82450294663026
2018-02-06,1.7290573348937088,-2.674858970760734,-4.840790158496805,-2.3512112624861423,10.870919082663184,12.782818401833046,13.18313992018217,-0.5189755905578952,-1.1918004180194361,0.4358918573259813,-0.6377383172319828,-1.1951225665113052,0.8579448361447689,-21.899889039638815
2018-02-07,-0.5014138223752627,1.9139605926898033,0.1624247790314854,1.583260227071189,-1.7261906053983649,-4.652399900970827,-3.405803246867883,-1.0994537916590985,-2.55645567779161,-2.087611451169247,0.10890581283255557,0.10742449297864828,-0.4864558062802067,-7.801563428568232
2018-02-08,-3.82590522458017,-1.504512172076785,1.1277634495685007,-2.657138916884804,8.115416198669994,7.717330715965874,7.834532511807396,0.40327608986760793,-1.0411666803414545,-0.1852149478427709,-0.9181762489920628,-0.5706727717333155,0.3939241262833842,18.783582507703144
2018-02-09,1.4825645199524344,-1.0979531661911754,-2.3490767225492903,-1.2542105433337094,5.546355066788704,7.767794919184421,9.249251959218773,-0.2889772982946634,-3.2408332308778696,-4.28014253261904,-0.06009818550333391,0.4005192510795998,0.6127027892506406,-14.098802843245245
2018-02-13,1.6428187658463802,1.060290124107326,-0.6471905956486846,0.7325543192923222,-1.5999023502209953,-4.466242399503777,-2.7179056400393917,1.135859575123777,-0.01689692762198114,0.38624961323922635,0.35004044969602505,-0.5946392381567984,-0.14824608890871796,-15.16875629715171
2018-02-14,1.3313439808897014,0.6396906808717998,-0.4269450890519939,1.1628932176552542,9.916074093751739,8.859492149652262,29.059373434913528,2.0421058915214334,2.354228239451768,-0.27022629486544897,0.4056140127369198,0.24965840416414628,0.8556218640402927,-25.964465853909104
2018-02-15,1.199686177677526,0.2879106823621329,1.4585746278990623,0.05679296806019801,6.836184023155013,1.4420859824017618,5.501576007249946,-0.2511468630411128,1.2137293277932484,-0.2709492553868117,0.9146425433200864,0.9235689143381199,1.0982119720628667,-0.6772678671626627
2018-02-16,0.03733996499216942,0.8245394541165284,1.182221336378096,0.8532149910758674,0.6617573638271057,0.7690939983400131,2.0626340615073695,0.08132005147932578,0.5527573029119598,-0.8563631906111477,0.2909142193071387,0.6284710948376021,0.44757397055414483,1.7103290129086883
2018-02-20,-0.5858517106837343,-0.6588118677966357,0.9387076306520555,0.288216967219013,10.82321041179471,-5.311049641051887,1.1780491804294673,-1.8195805777987704,0.3560470138458665,2.2420672078243946,-0.8429352465482794,-0.7937218015684717,-0.5619749695136422,5.693006460225121
2018-02-21,-0.5511664483310909,0.47906665234455587,0.2082697629933185,-0.1395134753319379,-6.459170224791023,-5.203588487177212,-8.745534780127022,0.0902626170684734,-0.3560470138458674,1.6303672599163754,-0.5119839002357089,0.060180044560605314,-0.6277753497384438,-2.8559297561090538
2018-02-22,0.09730774855778604,-0.40181965874664227,-1.0724689390083495,-0.06882673412330949,-6.6261210988809385,-4.46618375987236,-8.83656145259041,0.04510077438270163,1.7517525419353908,-0.9446454916268825,-0.43450122563073873,-0.6517250335296841,-0.16191127864428384,-6.7139362382728605
2018-02-23,1.5901278245121022,-0.11036919761427685,0.7166780309108995,0.1754201185131066,2.916567969339066,6.125112140513199,6.923386362579807,-0.1805344615643647,1.2349726007966917,-0.3422731173669366,0.36420916071724635,0.30788969874028643,0.6913310828838934,-12.683831167819509
2018-02-26,1.16884386206274,0.6219945099321534,1.1844534490089538,0.34585052135625294,0.6348117057278656,0.5914023179779085,5.417911002877274,0.18804775121498493,0.5648855644525698,0.5319138349461761,-0.3212105009122826,0.10750625152280038,-0.24311185029119686,-4.2744170586721
2018-02-27,-1.2788311441467541,-0.09744783758727457,1.0606745411291636,-0.2902704363332286,3.40346060989737,1.02428390907912,-1.9943053202265792,-1.1488261375785171,-1.418242395878518,1.6535569751905301,0.2312601329923077,-0.011180729418535928,0.004666807402993803,16.26138578366678
2018-02-28,-1.1157806083656079,-0.6972427794345374,-1.4468668437952459,-0.44034077584076714,-3.1029470636463943,-2.661422639491456,-6.535908833793566,0.0,-2.19824167658218,-0.5981338205253128,-0.6946405230548275,-0.433417325197814,-0.33287619896171705,6.558021640940212
2018-03-01,-1.3413965854876448,-0.7815386604819795,-1.5700174085174297,-1.9890310802532734,5.182687604474616,1.9684608701039625,3.322772044280887,-0.9624253533214296,-1.0601056721314872,1.155647487908499,-0.31992132841512694,-1.0980955039083298,0.7343625062856586,12.397702928809712
2018-03-02,0.5058785485198549,-1.484007372836788,-2.530450914067394,-2.3003253633673744,1.2288390831968734,-1.7752362195541251,1.3289136562550106,1.3872136457073265,0.42539055961111827,-0.11125612285872086,0.6506946640574449,0.15417301571069628,0.44830028941136013,-13.716181589339502
2018-03-05,1.097161761052657,0.6499448079669111,-0.6610088110145385,1.4760797507517756,4.298153693384054,-0.37052807203050897,-0.6518293844983983,-0.22734172079491807,2.1322075708085824,0.3333977179758051,0.36263787619993926,0.1419852337488769,0.5734023356739509,-4.489274772965498
2018-03-06,0.26353829319968103,0.43189069446213735,1.769576333349755,0.19004547621472698,-7.101737882303372,-4.398202269410346,-7.151090445012683,1.1690746933441305,0.047932859806791545,1.6505078778829114,0.1713382605229048,0.41470773599969846,-0.655321669992413,-1.9952073579971905
2018-03-07,-0.0483991825716375,0.15379671530298547,-0.7735553181694403,1.079603164699458,-7.85471416488412,-8.173834520662224,-5.629555183611764,-0.5715142383890748,-2.3435366644760784,1.0133954918092882,0.6472901653150981,0.3441264778941731,0.673320004580689,-3.322566798437833
2018-03-08,0.4453148208884627,0.6322754943720846,0.5412846090412821,0.895988039974117,-5.895751127349285,-6.621615789568791,-5.149752541065022,-0.4610897113995902,-1.6987339967843584,-0.7590822089897347,-0.016140177040260426,0.044491769306603764,-0.6130559826421752,-7.116700550365268
2018-03-09,1.7229546741207586,0.2952628606568167,0.4721547158762935,-0.07198231241192149,-0.6134788034011314,3.393391977600025,5.862339897944916,0.18922913369371755,3.1436805947001525,-0.8746385477527723,-0.8738819743630996,-0.7260491572099694,-0.20697049350658056,-12.202421296368898
2018-03-12,-0.1274797337998416,-0.13435827087121172,1.6392310563310062,0.5791234450782304,-1.4284020556032828,-4.071965221494876,-4.890934795172948,-0.22711796760658443,-1.1021186059327284,1.669730331472267,0.017221271392751175,0.3595967844972329,-0.45477393779065717,7.498576651157736
2018-03-13,-0.6383910414314703,-1.0589777102383993,0.6579759233925402,-1.6020149545101428,-0.11163614975213595,-1.2949399458144832,-1.3852679659636205,0.4914386241190294,-1.0649752944055875,0.2875593935770556,0.2501775781071896,0.376190077025775,0.5920695336351477,3.5484622178993472
2018-03-14,-0.5740969825188785,-0.08547958864033987,-0.8723742674694371,0.1366378046839135,-10.603202002040293,-11.742068611868111,-8.721309312909534,-0.1131947426727324,0.41094822978934253,-1.9939057213766407,0.42663350397812994,0.46419938553961965,-0.23312000409470235,5.242410329726621
2018-03-15,-0.07822363990965508,0.09948656452021486,0.12234695766803656,0.8771810793244935,0.3747684039219661,-0.4874375872141854,2.073316568095399,-0.5754957103444557,0.3765858671488421,-1.8477965816653927,-0.1349962538138728,-0.00559702320419752,0.33198397666740825,-3.7851910572074763
2018-03-16,0.17019979472317417,0.3397719015447919,-0.5861935270577058,0.355935360889822,0.45061419786664897,-1.5891906769594708,0.5904365634494894,-0.4185539229898073,1.8619521755477235,0.2607552059373222,-0.5381152570823163,-0.23582868642946261,-0.14496135765196339,-4.87901612951875
2018-03-19,-1.4306040541373417,-1.7062453113080072,-0.9064988551937903,-1.4025779952020825,3.4454557951104836,-7.762927846492976,-2.6383062688272183,0.418553922989804,-0.45015956381889416,-1.3860473238219178,-0.23114690130010984,0.034845087432573446,0.3203316170817623,18.548112907998675
2018-03-20,0.14807086617189258,0.26091395703728376,-0.4662879431511691,0.7365003071754479,3.224371887087316,0.0806130227542842,4.6529342711194195,-0.4338127119398508,2.1362204361996144,0.9012426581600825,0.45542210611014594,0.5845497517407424,-0.025475475304493105,-4.406944518223561
2018-03-22,-2.733057909848376,-1.5513438488069822,0.9821116478326293,-1.6982955579185715,-2.0973519612921017,-3.186216756191129,-3.095088869156871,1.1752798803668016,1.409579319414335,-2.192069961744273,0.08763277860393966,0.859213794102737,0.06322764862427571,24.8746997393524
2018-03-23,-2.1189807311750664,-0.44254200751132344,-4.616476328154185,-1.7824789049254792,1.7168711059965365,-0.01538148691795059,2.5099076179915927,1.6966715936515404,2.427518491394428,-0.9984730406826037,-0.18381487711451225,-0.22325865025553032,0.9113541801986086,6.349365816409866
2018-03-26,2.6795040706035387,-0.48078679780815387,0.7164170468583875,-0.8368014241291617,-7.847888972440469,-9.655800618337402,-11.753510152711701,0.3772594220179005,-0.5021606852867193,1.0366746646524134,0.23815439561557492,0.23315977343438543,0.10389323021220134,-16.771226919475257
2018-03-27,-1.7427285645321902,1.604203228754502,2.6198071868137807,1.5453596391853928,-4.692919680936608,-8.480004182590598,-9.43997666700143,-0.971924053303923,-0.4587210563088244,2.7502186929927253,0.831188172368744,0.6429527574471395,-0.609429744474706,6.756528684500536
2018-03-28,-0.2920918899462677,0.6351140157958615,-1.3507596749698718,-0.2519296797192089,1.5384599545304771,-0.8561022980050079,-3.014524387382109,-1.2830862694559693,-1.342306299418,0.25978747443216016,-0.3990881759450981,-0.44042671969626085,0.0066319607180349875,1.6310735520134443
2018-03-29,1.3675777493843446,0.16877741656922193,0.6056825734987288,1.298163998362742,-10.442950860100437,-14.518986742754263,-13.874644285071419,-0.10577275967254574,0.8660821060875383,1.2889180782952272,-0.7897382931562176,-0.6795750064348847,-1.2425672536610697,-13.559493168663675
2018-04-03,-1.005472102775468,-0.37055358931700233,0.6275859850463671,-0.7824395007189979,3.972803125334149,7.707517608292476,15.920420640163607,0.7531290027984516,-2.226645688300118,-1.3259867543188364,-0.14269466200009706,-0.23907934056456204,0.9529158462418563,5.504194551728244
2018-04-04,1.150010234644679,0.04977070030572903,0.12795374510654947,-0.371863140021621,-8.422475580705479,-9.123042884171902,-12.717104459931747,0.2248370796679207,-0.2206800906290759,0.7756237811000241,-0.1154869778581974,0.15604064835310244,-0.6002776631449174,-5.054530265037735
2018-04-05,0.6839421401651201,2.325604511439739,1.5169352337964301,2.862897903271786,-0.6201068910304802,0.7041357711370374,0.6053609986742924,-0.8646345041192702,0.2679096769840704,-1.5946929347268508,0.06755016584394306,0.13797029908867922,-0.31706179476143864,-5.74516399555056
2018-04-06,-2.2164067057064987,-0.2210915409410935,-0.36054235604868146,-0.520816794169851,-2.6050420941338084,-3.4367546609179214,-5.146515085626395,0.5722457733424547,-2.356796210137278,0.9672703108066415,-0.2870925082302187,-0.5647441170191008,-0.2600180910609656,12.631158404852686
2018-04-09,0.33309949675928296,0.1557851968559312,0.5121446681172875,0.16716693624826806,2.005134038409015,7.349975392724762,1.6086600038215955,0.32981247895706695,2.1677559089645637,-0.29662227621588283,0.1618556583301758,0.5901006580828294,0.07849286143912422,1.2945196269927606
2018-04-10,1.6588598996314068,0.995748697974226,0.5339495489288386,1.0995684485054058,0.9412414998555811,3.868004263577065,-0.634233635051506,0.42564012048198363,3.242359511469172,-1.383464931479983,0.4144001211158943,0.3302907409987502,0.2049507950944377,-6.157253014451998
2018-04-11,-0.5540685772461174,-0.13356892485551958,-0.49318040046634326,-0.8371469401042269,1.9352815614150316,3.8587468757648846,3.4644880285217727,1.074681456735932,1.9799597008466598,0.7128168968892235,0.32954948055088434,0.31010778770992886,-0.34040848588303685,-1.1299533018332437
2018-04-12,0.8216898697657044,0.016530127203569663,-0.12374596388176466,0.9797329533186443,12.412693581038274,13.53492561270013,8.925829596300106,-1.3432964185142136,0.37344132000591207,0.4103776054888576,0.06925638918780253,0.04822791501448793,0.2654890371923904,-9.043080009052252
2018-04-13,-0.2890799826706634,0.0867635721012961,0.5454139271062386,0.2203820584186531,0.08501580097129827,-0.04180362999480971,-3.1264284336439756,0.47704504893987504,0.47597843395833733,1.8078258940585383,-0.3396366739049822,0.34539396562342933,-0.3672028552804501,-6.018528800463542
2018-04-16,0.8076336801563068,-0.9182228549252623,0.2604152044905152,-0.41065229143964255,2.0397289485947026,3.6685751836032496,2.3502379819193777,0.20056843799091842,-1.7514079347965616,0.6196556514127021,0.023433623354313017,0.061243157623294305,-0.2570757577163187,-5.005462830845865
2018-04-17,1.060507161386675,0.3868463158779572,0.05521834254839619,1.5547441177469965,-1.962125912828721,-1.6277789211940965,3.5163496555876943,-0.022269553924516242,0.45200533065436727,-0.5100257816955276,0.42513295822551744,0.6661157726573316,0.4213573849834904,-8.241061365383635
2018-04-18,0.08310204075532665,1.2541895720422924,1.4116985061576282,0.04178330198054071,3.253592757494634,4.261684277122201,5.181336966337952,0.2964722112822783,2.8893107101564204,0.0365224009785189,-0.09655845061456074,-0.31788508489166084,0.028030124393268258,2.269143565525799
2018-04-19,-0.574258179583257,0.15840423200362383,0.14873026699790037,-0.18610327035182636,1.5906496489625956,7.8929656841361595,4.403837780291232,-0.32616058148920135,-0.2632354581802357,-2.926676516392929,0.048266805112577506,-0.6469665940485497,-0.3078945709461492,2.2814655703145195
2018-04-20,-0.8573177188352707,0.5348046400787823,-0.13049481768350107,-0.2144337904055361,6.437648463049019,8.086315837885373,6.122433303352935,-0.7527591093269498,0.13169876652411522,2.926676516392929,-0.2719696805180505,-0.8331558396899079,-0.0800810434509001,5.604384503836759
