t,date,mu,omega,alpha,beta,nu,persist,optimizer_converged,optimizer_flag,start_used,n_fit,loglik,n_starts_tried,degenerate,status,carried_forward,near_unit_persistence
522,2020-03-02,-0.1664479211635864,12.32430092552712,0.2688566858304186,0.7311433141695814,2.365043768782953,1.0,1,0,2,522,-1644.488441085844,5,0,accepted,0,1
547,2020-04-07,-0.13411915498497606,27.42709493911375,0.38516670324952956,0.6148332967504704,2.256528509904898,1.0,1,0,1,547,-1734.0752686674896,5,0,accepted,0,1
572,2020-05-27,-0.08695828586856302,27.790305115911444,0.36419445709996423,0.6358055429000357,2.243534533654834,0.9999999999999999,1,0,1,572,-1811.8964934553314,5,0,accepted,0,1
597,2020-07-02,-0.06417802957468588,22.136077360268146,0.34546527284053036,0.6545347271594698,2.269985982331422,1.0000000000000002,1,0,2,597,-1877.4374750577708,5,0,accepted,0,1
622,2020-08-12,-0.03179468337149657,19.77024891226436,0.32852448185103633,0.6714755181489638,2.2751052945901127,1.0,1,0,2,622,-1948.7971136353472,5,0,accepted,0,1
647,2020-09-18,-0.01284196998565585,21.433517848429478,0.3427100055458037,0.6572899944541963,2.2742335474193354,1.0,1,0,5,647,-2031.3427960805461,5,0,accepted,0,1
672,2020-10-28,0.005020986785459948,23.382787296757726,0.35442214752947493,0.645577852470525,2.2611686303748684,1.0,1,0,4,672,-2104.3013572258187,5,0,accepted,0,1
697,2020-12-07,0.02230750831599663,22.66074433310053,0.3607812977069498,0.6392187022930502,2.2774797928520782,1.0,1,0,2,697,-2184.879781933377,5,0,accepted,0,1
722,2021-01-21,0.050684237236214694,19.067107038315523,0.321996224026073,0.678003775973927,2.2992160418652476,1.0,1,0,4,722,-2277.5113223805283,5,0,accepted,0,1
747,2021-03-02,0.08381221358967463,15.3365014821098,0.30191522800705867,0.6980847719929413,2.3548359544704263,1.0,1,0,5,747,-2366.0634482413,5,0,accepted,0,1
772,2021-04-08,0.06346111819195625,18.70652226371357,0.32610494958181807,0.6738950504181819,2.3138708181599945,1.0,1,0,3,750,-2362.211520402294,5,0,accepted,0,1
797,2021-05-19,0.12858084321208169,13.844729678565804,0.2434816289783967,0.6883952292890695,2.4532347919116293,0.9318768582674661,1,0,5,750,-2360.0735716691024,5,0,accepted,0,0
822,2021-06-25,0.12961362937564747,9.901457475818747,0.21538051551262355,0.7462491439799989,2.4908369536394903,0.9616296594926224,1,0,2,750,-2367.831317931466,5,0,accepted,0,0
847,2021-08-04,0.1711747320420122,10.372759172398117,0.21661743023788307,0.7239744269739441,2.5383730479206936,0.9405918572118271,1,0,5,750,-2365.821230440712,5,0,accepted,0,0
872,2021-09-13,0.21150612858902537,9.533588134872279,0.19621137096112345,0.7725191919188348,2.4539105904867995,0.9687305628799583,1,0,2,750,-2361.674144856851,5,0,accepted,0,0
897,2021-10-20,0.2519585189228067,10.999918167512517,0.20636222366846715,0.7467210908426196,2.451243876061656,0.9530833145110867,1,0,1,750,-2360.6292352825667,5,0,accepted,0,0
922,2021-11-29,0.3018286932719968,8.94793894223026,0.16309546444018866,0.7471849740278355,2.630972662545931,0.9102804384680241,1,0,3,750,-2363.825570153739,5,0,accepted,0,0
947,2022-01-11,0.3076168675712337,9.857955000979606,0.1663163392390473,0.7186423585689307,2.680027890754405,0.884958697807978,1,0,3,750,-2354.7908470810607,5,0,accepted,0,0
972,2022-02-17,0.31674096486346226,8.503661088298108,0.13042105304729631,0.7636239271513744,2.7118275059673103,0.8940449801986707,1,0,4,750,-2359.4560312193416,5,0,accepted,0,0
997,2022-03-29,0.38749160225677204,6.348283468868669,0.09110536512627772,0.7863794412120187,3.0385006263376373,0.8774848063382965,1,0,4,750,-2352.271595375044,5,0,accepted,0,0
1022,2022-05-12,0.35215819542840077,3.735473564584365,0.07377944812069272,0.8627754946944958,2.9736707382499437,0.9365549428151885,1,0,2,750,-2342.1312074360985,5,0,accepted,0,0
1047,2022-06-22,0.3435104379088097,2.996564510646931,0.059421291801660635,0.8878697222239097,3.0471548691145984,0.9472910140255704,1,0,1,750,-2354.866367793945,5,0,accepted,0,0
1072,2022-07-29,0.3902821349536592,4.86987155709822,0.06635555564740873,0.8344322960427805,3.2556163601368753,0.9007878516901892,1,0,2,750,-2373.7052118231304,5,0,accepted,0,0
1097,2022-09-07,0.3632044326558501,3.628762448122468,0.05433844309232454,0.8732142137900165,3.16044884975748,0.927552656882341,1,0,4,750,-2367.403187071451,5,0,accepted,0,0
1122,2022-10-17,0.28851784117433404,2.8876048851247704,0.05759063680669533,0.888601498075928,3.0541659864935995,0.9461921348826233,1,0,4,750,-2360.102625389999,5,0,accepted,0,0
1147,2022-11-22,0.28569319530908677,3.221841932432454,0.06910037534246967,0.8734526320718764,3.100766134444656,0.9425530074143461,1,0,3,750,-2362.9778085985563,5,0,accepted,0,0
1172,2023-01-04,0.32957725947364647,3.6244054593292208,0.08237086855016783,0.8549512399376417,3.0492698809649244,0.9373221084878095,1,0,4,750,-2353.4064504230478,5,0,accepted,0,0
1197,2023-02-10,0.3579769910567921,2.2586308766031062,0.07176109135553203,0.8860153364883483,3.263800107990759,0.9577764278438803,1,0,2,750,-2344.1719495500793,5,0,accepted,0,0
1222,2023-03-22,0.4102597081357301,3.178802073093541,0.0760085427466348,0.864318736983122,3.2134941013258644,0.9403272797297568,1,0,4,750,-2351.3950820483524,5,0,accepted,0,0
1247,2023-04-28,0.43275021568876454,2.6806201423258593,0.08010078753301773,0.8690623024849422,3.243282467437011,0.94916309001796,1,0,3,750,-2343.8787268578344,5,0,accepted,0,0
1272,2023-06-12,0.3389095822992764,1.672482931229478,0.09090919192672861,0.8803075491217343,3.291816800872668,0.9712167410484629,1,0,4,750,-2325.0795718474337,5,0,accepted,0,0
1297,2023-07-20,0.30400013753174854,0.44767140732246696,0.05558194879825061,0.936911653093206,3.624085248896004,0.9924936018914566,1,0,4,750,-2294.4065439058763,5,0,accepted,0,0
1322,2023-08-25,0.171346859016458,0.055566026408192346,0.03938512937423384,0.9606148706257662,3.663019159347643,1.0,1,0,5,750,-2267.965839881276,5,0,accepted,0,1
1347,2023-10-04,0.1379361373499804,3.374794189480851e-07,0.032645114320209105,0.9673548991663172,3.657264716379141,1.0000000134865263,1,0,1,750,-2255.513741287288,5,0,accepted,0,1
1372,2023-11-10,0.13998380183525141,0.011275863035061959,0.030642265084804284,0.9693577349151973,3.6204058424824788,1.0000000000000016,1,0,1,750,-2248.0004016420057,5,0,accepted,0,1
1397,2023-12-18,0.12951675696397877,0.06877596575131945,0.04181486752978983,0.9581851324702102,3.681869481850707,1.0,1,0,5,750,-2234.595798906841,5,0,accepted,0,1
1422,2024-01-31,0.12229408847484874,0.047440722657849384,0.03833850354594567,0.9616614964540544,3.710267223208778,1.0,1,0,5,750,-2224.0949649562976,5,0,accepted,0,1
1447,2024-03-11,0.1896268842855113,0.059317038329230284,0.035408177354555495,0.9637734172708038,3.6827899226914234,0.9991815946253593,1,0,2,750,-2210.0713131314683,5,0,accepted,0,1
1472,2024-04-18,0.12446007415173752,0.0859201239241466,0.04366450856058976,0.9558743640911304,3.8807839944820803,0.9995388726517201,1,0,2,750,-2199.920802842193,5,0,accepted,0,1
1497,2024-05-30,0.12064236911979949,0.08793148941096117,0.04178835868780514,0.9582116413121949,3.709817235023782,1.0,1,0,5,750,-2182.0157269832243,5,0,accepted,0,1
1522,2024-07-08,0.07648284060063251,0.08220942638353941,0.035454202156686716,0.9625620695241875,3.6532262971073948,0.9980162716808743,1,0,4,750,-2165.3970184303516,5,0,accepted,0,0
1547,2024-08-14,0.054273082993619305,0.12090098491946602,0.036704616521749625,0.9608073979378676,3.446802944591519,0.9975120144596172,1,0,4,750,-2151.8214797862465,5,0,accepted,0,0
1572,2024-09-24,0.06539304989651788,0.0846329123270425,0.032383492086015174,0.9652466587329118,3.6436087769705856,0.997630150818927,1,0,1,750,-2131.5723833794364,5,0,accepted,0,0
1597,2024-10-30,0.06670511643658203,0.10358941838470374,0.03390084566622624,0.9627849129414092,3.6013270222801435,0.9966857586076354,1,0,3,750,-2114.6717418445774,5,0,accepted,0,0
1622,2024-12-06,0.05668326279873253,0.11688944480643955,0.034504063561151446,0.9636560103666943,3.371848125840468,0.9981600739278458,1,0,5,750,-2110.9969511928907,5,0,accepted,0,0
1647,2025-01-24,0.013323371440598922,0.13839972328574424,0.04081227293120339,0.9562933433329325,3.5982696917286234,0.9971056162641359,1,0,2,750,-2110.75592009418,5,0,accepted,0,0
1672,2025-03-05,-0.01267672319739862,0.14114531874267852,0.03893633979868295,0.9581745246373262,3.462674747759314,0.9971108644360092,1,0,4,750,-2103.9113883204313,5,0,accepted,0,0
1697,2025-04-10,-0.01100353235992095,0.14871158546493407,0.04163505744522628,0.9572942355875025,3.3491246144692397,0.9989292930327288,1,0,4,750,-2106.9894309544206,5,0,accepted,0,0
