p_target,exceed,n,rate,LR_uc,p_uc,LR_ind,p_ind,LR_cc,p_cc,DQ,p_DQ,pinball,series,model,tau,FZ0,ES_ratio,note,evaluated_at_effective_level,order_statistic_k
0.05,75,1448,0.0517955801104972,0.0971894399711388,0.755228846590973,5.659130517626522,0.0173647293958107,5.756319957597661,0.0562381470732983,14.445072604272408,0.0250409277865454,0.1546925974620963,N225,GARCH-EVT,0.05,1.0807837624402543,1.0665718854122537,,,
0.01,30,1448,0.0207182320441988,12.834376602027188,0.0003403088211956,0.2035323850074633,0.6518845882185059,13.037908987034651,0.0014752106386565,23.72376699310233,0.0005870106408599,0.0501079585124525,N225,RiskMetrics,0.01,1.571610953470095,1.1919603090638426,,,
0.025,52,1448,0.0359116022099447,6.2446856377301465,0.0124566488332507,0.0097188456233539,0.9214684109107308,6.2544044833535,0.0438402803430374,17.03882600006335,0.0091416072284929,0.0953297231222917,N225,RiskMetrics,0.025,1.2883511758874733,1.1706714999571066,,,
0.05,89,1448,0.06146408839779,3.745683062466412,0.0529440834948551,6.86607853169221,0.0087847211840207,10.611761594158622,0.0049623255011698,25.12040109854784,0.0003243634335948,0.1562435916478597,N225,RiskMetrics,0.05,1.0873534976354955,1.1392177394581005,,,
0.01,24,1448,0.0165745856353591,5.27706398029683,0.021608155698751,18.041147888466384,2.1618146934687665e-05,23.31821186876321,8.64001763223321e-06,160.65359856798133,0.0,0.0562171474752928,N225,Hist,0.01,1.7794423747614443,1.0937407786083158,,,
0.025,52,1448,0.0359116022099447,6.2446856377301465,0.0124566488332507,6.448738094332555,0.0111031176646263,12.6934237320627,0.0017525001279748,61.68129202776738,2.048516911656861e-11,0.1036140059800456,N225,Hist,0.025,1.4360697163006502,1.0472325104668787,,,
0.05,81,1448,0.055939226519337,1.0372205808864905,0.3084687734416099,7.723828215165213,0.0054496718075114,8.761048796051703,0.0125187920696341,46.59776296318215,2.250618247323644e-08,0.1618360635853034,N225,Hist,0.05,1.174450570867998,1.0792961040574085,,,
0.01,94,1448,0.0649171270718232,197.11398827594027,0.0,7.006916967330085,0.0081195384282566,204.1209052432704,0.0,542.6670336394657,0.0,0.0726057827751064,N225,Fixed-coefficient-control,0.01,2.9744109605154807,1.2476424188665065,,,
0.025,131,1448,0.0904696132596685,153.8813370283385,0.0,7.226587899695573,0.0071831605878642,161.10792492803407,0.0,318.38748035896305,0.0,0.1184332243869568,N225,Fixed-coefficient-control,0.025,2.032555365114976,1.2766410792887868,,,
0.05,173,1448,0.1194751381215469,107.73876864447256,0.0,5.9801257851429455,0.0144679703148772,113.71889442961552,0.0,182.84835785751469,0.0,0.1751356426325901,N225,Fixed-coefficient-control,0.05,1.5166333338891864,1.3012445427129204,,,
0.025,44,1448,0.0303867403314917,1.614658832887228,0.2038381483494517,3.781742118826571,0.0518146864522504,5.396400951713799,0.0673265595631495,41.257098018116174,2.576838301626694e-07,0.0973528523814553,N225,TCP,0.025,,,,,
