p_target,exceed,n,rate,LR_uc,p_uc,LR_ind,p_ind,LR_cc,p_cc,DQ,p_DQ,pinball,series,model,tau,FZ0,ES_ratio,note,evaluated_at_effective_level,order_statistic_k
0.05,79,1448,0.0545580110497237,0.6158823335703794,0.4325815650686512,0.1170624075631394,0.7322426462169794,0.7329447411335188,0.6931752882583282,5.853961535729836,0.4397468281808606,0.1263386161913215,Gold,RiskMetrics,0.05,0.9180450041400298,1.1951491647781922,,,
0.01,28,1448,0.0193370165745856,10.016337249122952,0.0015515771997002,0.3248267498690325,0.5687212818743612,10.341163998991984,0.0056812613655934,50.685045138724114,3.4260398962260293e-09,0.0414779537493615,Gold,Hist,0.01,1.4623743000881684,1.0731270391704288,,,
0.025,48,1448,0.0331491712707182,3.5845234368507306,0.0583201422222887,0.1038000555522558,0.7473162137819589,3.6883234924029855,0.1581578417504413,21.94408928188777,0.0012394463432886,0.0795961181079052,Gold,Hist,0.025,1.1532240390666388,1.0853776147460448,,,
0.05,88,1448,0.0607734806629834,3.3205551230336745,0.0684187231369014,0.0267316472641141,0.8701262243165303,3.3472867702977886,0.1875624569792926,8.042977444434062,0.2349715527401908,0.1283056062770584,Gold,Hist,0.05,0.9229791030273812,1.0294482662665818,,,
0.01,80,1448,0.0552486187845303,145.48265157776797,0.0,0.5735392925101905,0.448855913546944,146.05619087027816,0.0,345.8967882550896,0.0,0.0599243001885722,Gold,Fixed-coefficient-control,0.01,3.1293942582594023,1.3376429668125809,,,
0.025,110,1448,0.0759668508287292,100.83950737627411,0.0,0.3569431357915391,0.5502088605091497,101.19645051206568,0.0,177.29617938620908,0.0,0.0942620335675127,Gold,Fixed-coefficient-control,0.025,1.916171251344866,1.3503504840612883,,,
0.05,153,1448,0.1056629834254143,72.57647787284927,0.0,0.1092921293792414,0.7409514799458539,72.68577000222851,1.1102230246251563e-16,114.02979971931038,0.0,0.1376615875129026,Gold,Fixed-coefficient-control,0.05,1.3152972270179883,1.3340547973087424,,,
0.025,46,1448,0.0317679558011049,2.5097541278688738,0.1131435831444552,1.345296726465108,0.2461020353914921,3.8550508543339816,0.1455078230474257,19.8077388630229,0.0029962148045477,0.0841066636005492,Gold,TCP,0.025,,,,,
0.025,46,1448,0.0317679558011049,2.5097541278688738,0.1131435831444552,1.345296726465108,0.2461020353914921,3.8550508543339816,0.1455078230474257,19.80487834703127,0.0029997226967282,0.0840900111913046,Gold,TCP-RM,0.025,,,,,
0.025,51,1448,0.0352209944751381,5.517878878923696,0.0188230687761605,2.197943782904815,0.1381949710511865,7.715822661828511,0.0211120495893353,37.42325257903379,1.4560462612278613e-06,0.0850465074078808,Gold,ACI-fixed,0.025,,,,,
0.025,125,1448,0.0863259668508287,137.91996677802683,0.0,0.0721729200731715,0.7881988920202433,137.9921396981,0.0,378.10962121469856,0.0,0.1063834090533158,Gold,Reversed-sign-control,0.025,,,,,
0.025,46,1448,0.0317679558011049,2.5097541278688738,0.1131435831444552,1.345296726465108,0.2461020353914921,3.8550508543339816,0.1455078230474257,19.758642478950645,0.0030569812237046,0.0840860337341079,Gold,CQR,0.025,,,,,
0.016393442622950838,28,1448,0.019337016574585635,0.7360069449888478,0.39094300617040345,0.3248267498690325,0.5687212818743612,1.0608336948578803,0.5883596623415017,17.750607837069833,0.006886619130237026,0.06242001348449658,Gold,CQR-1s-at-effective-level,0.025,,,,0.016393442622950838,60.0
0.049180327868852514,74,1448,0.05110497237569061,0.11331269079568163,0.7364037510245223,0.39778760361605237,0.5282340479114687,0.511100294411734,0.7744902970623138,44.03900038157672,7.261614121123472e-08,0.14141949633239978,Gold,CQR-1s-at-effective-level,0.05,,,,0.049180327868852514,58.0
