t,date,mu,omega,alpha,beta,nu,persist,optimizer_converged,optimizer_flag,start_used,n_fit,loglik,n_starts_tried,degenerate,status,carried_forward,near_unit_persistence
572,2020-05-27,-0.014825711513365558,0.03883106459520354,0.09115215871778874,0.7973907801568865,5.6731520752929425,0.8885429388746752,1,0,2,572,-470.25970317362425,5,0,accepted,0,0
597,2020-07-02,-0.013260767561843865,0.03193088117851483,0.08328727648360242,0.8279560500536252,5.936802122427267,0.9112433265372276,1,0,1,597,-499.93809029636617,5,0,accepted,0,0
622,2020-08-12,-0.001983740289223613,0.03420237906842878,0.08523249423217308,0.8164267644523056,6.13705962841727,0.9016592586844786,1,0,4,622,-515.9330151447074,5,0,accepted,0,0
647,2020-09-18,-0.0012357040733941601,0.0372652294709357,0.09365550726027277,0.8028641677818039,6.223950416032677,0.8965196750420767,1,0,1,647,-544.2397608448974,5,0,accepted,0,0
672,2020-10-28,0.00021869462757249602,0.03203675263603208,0.07760083594496239,0.8340966718886418,5.99184924985384,0.9116975078336041,1,0,3,672,-568.840118856763,5,0,accepted,0,0
697,2020-12-07,0.004533914814205691,0.036918261927288386,0.08540428360115118,0.8127231157896929,6.029355991284059,0.8981273993908441,1,0,2,697,-591.009154408068,5,0,accepted,0,0
722,2021-01-21,0.00571984734679821,0.03685162998553499,0.08260358308028483,0.8157966328471393,6.096950743285029,0.8984002159274241,1,0,4,722,-613.5219893311009,5,0,accepted,0,0
747,2021-03-02,0.010121483175519483,0.037885093092063796,0.08520855833979016,0.8079344985482738,6.228613210527476,0.893143056888064,1,0,1,747,-628.388486325568,5,0,accepted,0,0
772,2021-04-08,0.003869163998588998,0.04403744528779074,0.08849926189174498,0.7857470456758933,6.387533506217133,0.8742463075676382,1,0,2,750,-634.1524101842879,5,0,accepted,0,0
797,2021-05-19,0.00021590418012464512,0.04600581357036856,0.09252802577899125,0.7722200808460171,6.795690268874694,0.8647481066250083,1,0,4,750,-629.2788552717344,5,0,accepted,0,0
822,2021-06-25,-0.0011626537141219053,0.045330713410609895,0.09501865199448278,0.7702943241985314,6.666257678421628,0.8653129761930142,1,0,5,750,-620.435965044795,5,0,accepted,0,0
847,2021-08-04,-0.007591715362418951,0.04245605262635978,0.09319327699218347,0.7797121442390255,6.656646212936148,0.872905421231209,1,0,5,750,-620.7239654232255,5,0,accepted,0,0
872,2021-09-13,0.0019472435033570188,0.03879981489296447,0.09816308098740896,0.7838487359530258,7.29325561636089,0.8820118169404348,1,0,1,750,-611.6627454136544,5,0,accepted,0,0
897,2021-10-20,0.0015359502420310312,0.04248907260211654,0.10452906793688865,0.7668013318271364,7.179011767157616,0.871330399764025,1,0,4,750,-612.175786414695,5,0,accepted,0,0
922,2021-11-29,0.00272886394917968,0.04470014965284425,0.10833527901112501,0.7572824605027925,7.023661657397368,0.8656177395139175,1,0,4,750,-614.0425788639232,5,0,accepted,0,0
