t,date,mu,omega,alpha,beta,nu,persist,optimizer_converged,optimizer_flag,start_used,n_fit,loglik,n_starts_tried,degenerate,status,carried_forward,near_unit_persistence
647,2020-09-18,-0.006120540253468764,0.023400841650098682,0.11795943283626377,0.7724888849842868,6.506197172950601,0.8904483178205506,1,0,4,647,-377.67209708232747,5,0,accepted,0,0
672,2020-10-28,-0.0059455468952435645,0.019878279430624604,0.1159695504855443,0.788994637796714,6.331052109190872,0.9049641882822583,1,0,3,672,-380.5886709684471,5,0,accepted,0,0
697,2020-12-07,-0.0033602272176700026,0.02175618089242878,0.11513480987168444,0.7824133884577366,5.823130836633035,0.897548198329421,1,0,2,697,-395.4755331314937,5,0,accepted,0,0
722,2021-01-21,-0.0025467305120116927,0.021002137832190654,0.11619288510503518,0.7820432294650069,5.863242013528815,0.8982361145700422,1,0,4,722,-400.33726565013313,5,0,accepted,0,0
747,2021-03-02,-0.006154091494521076,0.02065244006549909,0.11276860997453864,0.7851562897267087,6.019625028603669,0.8979248997012473,1,0,3,747,-410.102248597713,5,0,accepted,0,0
772,2021-04-08,-0.010490941236796381,0.023200182819641302,0.1245445283779836,0.7594529363947558,6.072746020413661,0.8839974647727393,1,0,4,750,-405.7316456425959,5,0,accepted,0,0
797,2021-05-19,-0.011307162161733445,0.0196873403403493,0.10609788252642678,0.7899124474725838,6.091226818898454,0.8960103299990106,1,0,4,750,-396.78318483610656,5,0,accepted,0,0
822,2021-06-25,-0.016249030085362607,0.02292528155706732,0.10547575438629368,0.768382393564491,5.821490334530661,0.8738581479507846,1,0,3,750,-380.8915515070884,5,0,accepted,0,0
847,2021-08-04,-0.011925658420409957,0.021310905235864035,0.09905538841719706,0.7807451745710667,6.077190754382417,0.8798005629882638,1,0,2,750,-374.78642274508957,5,0,accepted,0,0
872,2021-09-13,-0.01161621688761178,0.021823973209104775,0.10672515862635211,0.7666205918851082,5.898892924509221,0.8733457505114604,1,0,1,750,-360.3796813693107,5,0,accepted,0,0
