p_target,exceed,n,rate,LR_uc,p_uc,LR_ind,p_ind,LR_cc,p_cc,DQ,p_DQ,pinball,series,model,tau,FZ0,ES_ratio,note,evaluated_at_effective_level,order_statistic_k
0.01,79,1448,0.0545580110497237,141.98385203193135,0.0,6.358742676260931,0.0116804286380651,148.34259470819228,0.0,553.6965275413366,0.0,0.2128574876984654,WTI,QR-base,0.01,,,,,
0.025,25,1448,0.0172651933701657,3.979452385479487,0.0460585349651412,3.20075434062926,0.073604313542408,7.1802067261087466,0.0275954779229452,22.75328173558112,0.0008834646660242,0.2818843837978513,WTI,CQR-1s,0.025,,,requested level; exchangeable split-conformal bound is listed in conformal_effective_levels.csv,,
0.025,136,1448,0.0939226519337016,167.6452733179236,0.0,1.566811331962981,0.2106706905143249,169.21208464988658,0.0,420.4661251937983,0.0,0.3357603789020311,WTI,QR-base,0.025,,,,,
0.05,82,1448,0.0566298342541436,1.2872760675127957,0.2565505441784493,1.178723494190308,0.2776160200308281,2.465999561703104,0.2914170778136791,20.39395476389985,0.0023557591879458,0.3960163724435098,WTI,CQR-1s,0.05,,,requested level; exchangeable split-conformal bound is listed in conformal_effective_levels.csv,,
0.05,179,1448,0.1236187845303867,119.33712538740195,0.0,0.8405101372773061,0.3592509120681512,120.17763552467926,0.0,269.9782970660898,0.0,0.4622232853866211,WTI,QR-base,0.05,,,,,
0.01,26,1448,0.0179558011049723,7.489889438121221,0.0062046365505352,2.9406770129540405,0.08637452351865,10.43056645107526,0.0054328945240833,22.47137300949514,0.0009943087423085,0.1268365925494143,WTI,GARCH-t,0.01,2.5174628955282503,1.091780146371832,,,
0.025,49,1448,0.0338397790055248,4.186998321430412,0.0407351622183936,0.9499027194198106,0.3297440604814209,5.136901040850223,0.076654227612367,7.832976708884499,0.2505970719124697,0.2278673117703414,WTI,GARCH-t,0.025,2.154064926095851,1.1052139732053543,,,
0.05,97,1448,0.066988950276243,7.988478252113495,0.0047075966224315,0.0428187452256452,0.836066941797653,8.03129699733914,0.0180312575118959,11.63571268818783,0.0706068372142618,0.3528939019887127,WTI,GARCH-t,0.05,1.891753214310844,1.069833720897557,,,
0.01,18,1448,0.0124309392265193,0.8023717765164502,0.3703851920825057,5.576025667928718,0.0182079974120121,6.378397444445168,0.0412048742649557,21.478205690549377,0.0015046892322101,0.1247087254901461,WTI,FHS,0.01,2.4481516141243262,1.0505357750680586,,,
0.025,34,1448,0.0234806629834254,0.1399220616151435,0.7083585058758617,1.357500587836796,0.2439711216115299,1.4974226494519396,0.4729756722321281,5.0888154405729455,0.5324734581409909,0.2282126141123553,WTI,FHS,0.025,2.1335632271363534,1.1064272403545747,,,
0.05,75,1448,0.0517955801104972,0.0971894399711388,0.755228846590973,1.1132958249095282,0.2913666298835823,1.210485264880667,0.5459419473415077,4.757936640147659,0.5752131456097429,0.3528166526886271,WTI,FHS,0.05,1.872775848745557,1.0265612671784483,,,
0.01,17,1448,0.0117403314917127,0.41956107415412,0.5171561409994261,6.01800977031931,0.0141606070068067,6.43757084447343,0.040003616268717,22.05610463191715,0.0011828506411644,0.1223553341150418,WTI,GARCH-EVT,0.01,2.441083017470722,1.045452366632094,,,
0.025,31,1448,0.0214088397790055,0.8046706933727723,0.3697005675986389,1.8586530966107944,0.172780332733491,2.6633237899835667,0.264038092890797,5.446644453758541,0.4879287611380674,0.2274622871510913,WTI,GARCH-EVT,0.025,2.132509611355317,1.1221208225822954,,,
0.05,71,1448,0.0490331491712707,0.0286723759267717,0.8655377140724431,1.6860522367414887,0.1941221898045272,1.7147246126682605,0.4242797276168831,4.59581980176747,0.5965931635233443,0.3543510779254659,WTI,GARCH-EVT,0.05,1.8757775214250625,1.0312669911613903,,,
0.01,38,1448,0.0262430939226519,26.67417524018185,2.408187299574039e-07,2.8235690784142093,0.0928896457289552,29.49774431859605,3.93229604878087e-07,57.79234557586944,1.2625200884741616e-10,0.135011055516687,WTI,RiskMetrics,0.01,2.8657858056719614,1.3136849060817208,,,
0.025,51,1448,0.0352209944751381,5.517878878923696,0.0188230687761605,0.7286113594451535,0.393333671565627,6.24649023836885,0.0440141053991478,10.279249644046208,0.1133741586049076,0.2334353025247012,WTI,RiskMetrics,0.025,2.2707527877958023,1.3235055200381012,,,
0.05,81,1448,0.055939226519337,1.0372205808864905,0.3084687734416099,2.4814084695372003,0.1151990499036625,3.518629050423691,0.172162836668719,13.838593551660756,0.0314920596440659,0.3581309198315613,WTI,RiskMetrics,0.05,1.9337482648837467,1.29058561673465,,,
0.01,23,1448,0.0158839779005524,4.296126622875967,0.0381992792862719,3.7726353924827274,0.0520974884961298,8.068762015358693,0.0176966308022016,26.57039703403565,0.0001742517532904,0.1552076834496286,WTI,Hist,0.01,2.735042015994368,1.1076219096883655,,,
0.025,44,1448,0.0303867403314917,1.614658832887228,0.2038381483494517,13.440526562178206,0.0002462464959405,15.055185395065434,0.000538031904491,65.00671285261177,4.300337863583081e-12,0.253860456259374,WTI,Hist,0.025,2.3151431399460485,1.0638194539189425,,,
0.05,81,1448,0.055939226519337,1.0372205808864905,0.3084687734416099,5.7109474290432445,0.0168594380208513,6.748168009929735,0.0342494762978383,75.86249685248539,2.55351295663786e-14,0.3951352375020536,WTI,Hist,0.05,2.0474268725731246,1.050250306468994,,,
0.01,81,1448,0.055939226519337,149.00791376312097,0.0,0.4879483409669092,0.4848439326944531,149.49586210408788,0.0,343.9832393556326,0.0,0.1769616250072753,WTI,Fixed-coefficient-control,0.01,4.488002961389004,1.4333398690296042,,,
0.025,126,1448,0.0870165745856353,140.53713801666447,0.0,8.773722083788016e-05,0.9925264723146766,140.5372257538853,0.0,250.6458240818962,0.0,0.2679091387490275,WTI,Fixed-coefficient-control,0.025,3.063473953427512,1.3794343171186836,,,
