p_target,exceed,n,rate,LR_uc,p_uc,LR_ind,p_ind,LR_cc,p_cc,DQ,p_DQ,pinball,series,model,tau,FZ0,ES_ratio,note,evaluated_at_effective_level,order_statistic_k
0.05,77,1448,0.0531767955801105,0.3016644126757626,0.5828408601689659,0.2087024934854753,0.6477862824940348,0.5103669061612379,0.7747743501814301,8.18274275935359,0.2250185486934414,0.0529630666303932,EURUSD=X,GARCH-EVT,0.05,0.0664335703894096,1.025567214175862,,,
0.01,28,1448,0.0193370165745856,10.016337249122952,0.0015515771997002,1.1050752421305674,0.2931549925644279,11.12141249125352,0.0038460591757373,22.01489922648208,0.0012033687191385,0.0157924267824965,EURUSD=X,RiskMetrics,0.01,0.5257323801596856,1.1136650691846233,,,
0.025,51,1448,0.0352209944751381,5.517878878923696,0.0188230687761605,0.4484042805383978,0.503093711739858,5.966283159462094,0.0506335145157988,19.22345335910337,0.0038024358947345,0.0315111735531993,EURUSD=X,RiskMetrics,0.025,0.2523093198992872,1.1070097554053309,,,
0.05,77,1448,0.0531767955801105,0.3016644126757626,0.5828408601689659,1.448963584340504,0.2286943269827794,1.7506279970162666,0.4167311461743498,10.99018853989829,0.0886801411294534,0.0520573996800928,EURUSD=X,RiskMetrics,0.05,0.0421908360304636,1.1062257607609296,,,
0.01,26,1448,0.0179558011049723,7.489889438121221,0.0062046365505352,0.4790543360916786,0.4888509760145182,7.9689437742128995,0.01860226582551,18.448170213742937,0.0052045665485597,0.0160100371214027,EURUSD=X,Hist,0.01,0.5371911579204547,0.9992763197581584,,,
0.025,45,1448,0.0310773480662983,2.0392696703694817,0.1532832248510384,0.1341540625462585,0.7141632569587921,2.17342373291574,0.3373238379873429,5.73066958958617,0.4540266897060172,0.0324030099988063,EURUSD=X,Hist,0.025,0.287609165330061,1.0395330476428466,,,
0.05,81,1448,0.055939226519337,1.0372205808864905,0.3084687734416099,0.0732358804249315,0.7866823226853547,1.110456461311422,0.5739412552581918,7.497826821216074,0.277248166422617,0.0536054061136483,EURUSD=X,Hist,0.05,0.0828141968039542,1.0295257079388864,,,
0.01,78,1448,0.0538674033149171,138.51183053842385,0.0,0.4240089151867323,0.5149434216408328,138.93583945361058,0.0,343.52622562071326,0.0,0.0229006201494632,EURUSD=X,Fixed-coefficient-control,0.01,1.8166452365359704,1.2467696892500342,,,
0.025,127,1448,0.0877071823204419,143.1716952972632,0.0,3.333262141489058,0.0678920930990024,146.50495743875226,0.0,264.3090452240147,0.0,0.0387905841901445,EURUSD=X,Fixed-coefficient-control,0.025,0.9262120068087688,1.2178395509361657,,,
0.05,171,1448,0.1180939226519337,103.97699880164797,0.0,4.845691781500364,0.0277152734920432,108.82269058314832,0.0,173.7006239165752,0.0,0.0592234289025407,EURUSD=X,Fixed-coefficient-control,0.05,0.4610662628245693,1.2503658721969542,,,
