p_target,exceed,n,rate,LR_uc,p_uc,LR_ind,p_ind,LR_cc,p_cc,DQ,p_DQ,pinball,series,model,tau,FZ0,ES_ratio,note,evaluated_at_effective_level,order_statistic_k
0.01,83,1448,0.0573204419889502,156.13660319771515,0.0,0.3383326681545213,0.5607932221156258,156.47493586586967,0.0,534.1235754230632,0.0,0.2365318458279947,NatGas,QR-base,0.01,,,,,
0.025,25,1448,0.0172651933701657,3.979452385479487,0.0460585349651412,0.8790888896625972,0.3484513466313161,4.858541275142084,0.0881010667625739,14.894875664105909,0.0210902943850286,0.3506795820335269,NatGas,CQR-1s,0.025,,,requested level; exchangeable split-conformal bound is listed in conformal_effective_levels.csv,,
0.025,144,1448,0.0994475138121546,190.50631344014184,0.0,0.1562229934780816,0.692657993363193,190.66253643361992,0.0,534.2091032201747,0.0,0.4010487744948123,NatGas,QR-base,0.025,,,,,
0.05,78,1448,0.0538674033149171,0.4452225819989959,0.5046124489016053,0.7667676890318944,0.3812188547247117,1.2119902710308903,0.5455312788813191,29.13166315781785,5.7443793231581886e-05,0.5001491491901178,NatGas,CQR-1s,0.05,,,requested level; exchangeable split-conformal bound is listed in conformal_effective_levels.csv,,
0.05,213,1448,0.1470994475138121,193.3775761961608,0.0,0.3014199725314483,0.5829935919826094,193.6789961686923,0.0,468.2199476518173,0.0,0.6273311277904765,NatGas,QR-base,0.05,,,,,
0.01,15,1448,0.0103591160220994,0.0186430737486169,0.8913946884509993,0.31425155695797,0.5750829032526132,0.332894630706587,0.8466674221344378,1.900952242434512,0.9285787695177294,0.1284714691770126,NatGas,GARCH-t,0.01,2.49769792076898,0.9395728107115372,,,
0.025,29,1448,0.0200276243093922,1.5743860668031004,0.2095711920800566,1.1862604168443909,0.2760851743817475,2.7606464836474918,0.2514972454911615,4.6608781066869005,0.587983326164194,0.2674353746482512,NatGas,GARCH-t,0.025,2.3070883270936804,0.9748669205571062,,,
0.05,70,1448,0.048342541436464,0.0846368027744226,0.7711094073588209,0.7250237825218164,0.3945009452577499,0.8096605852962391,0.6670900113320155,4.828907388653914,0.5659370533266816,0.4560230018282514,NatGas,GARCH-t,0.05,2.14571773309461,0.9727637691859364,,,
0.01,17,1448,0.0117403314917127,0.41956107415412,0.5171561409994261,0.4042053253777169,0.5249254042640059,0.823766399531837,0.6624016402005904,2.3681817572817305,0.8829187150785216,0.1309882233662553,NatGas,FHS,0.01,2.5303800199529287,1.0184447874996796,,,
0.025,40,1448,0.0276243093922651,0.3958640892072997,0.5292329808102174,2.2746490350106683,0.1315048915152568,2.670513124217968,0.2630906676998737,4.747730381662854,0.5765515487432677,0.2675026656268374,NatGas,FHS,0.025,2.3110320286919928,1.0075490750516447,,,
0.05,78,1448,0.0538674033149171,0.4452225819989959,0.5046124489016053,0.4240089151867323,0.5149434216408328,0.8692314971857282,0.6475134272273066,5.389513362705276,0.4949097876629993,0.4580049799894338,NatGas,FHS,0.05,2.152073549695433,1.00470531980197,,,
0.01,18,1448,0.0124309392265193,0.8023717765164502,0.3703851920825057,0.4534759530334327,0.5006888850824682,1.2558477295498829,0.533698682225503,2.44143227174737,0.8749638823678968,0.1290826994491948,NatGas,GARCH-EVT,0.01,2.5176328947131665,1.0216462112236768,,,
0.025,36,1448,0.0248618784530386,0.001135344243106,0.9731204700493534,1.8371943910791515,0.1752801380566826,1.8383297353222576,0.398851996234835,4.097439223204057,0.663492027929746,0.2670661824143491,NatGas,GARCH-EVT,0.025,2.308327194804341,1.0319010044318773,,,
